TransactionID,Amount,Hour,TransactionsLast24h,DistanceFromHome,IsForeignTxn,IsOnline,Class
3365,50.0,22,16,12.5,0,1,1
3366,31.12,15,4,12.3,0,0,0
3367,8.96,7,6,0.8,0,0,0
3368,61.66,9,4,4.0,0,0,0
3369,41.02,4,3,7.5,1,0,0
3370,120.18,0,3,1.1,0,0,0
3371,8.2,12,3,15.7,0,1,0
3372,12.21,13,5,0.9,0,1,0
3373,5.0,6,4,0.6,0,1,0
3374,185.58,19,7,5.4,0,1,0
3375,43.09,20,0,41.8,0,1,0
3376,262.21,13,5,3.0,0,1,0
3377,601.73,21,8,18.5,0,1,1
3378,8.26,14,2,0.7,1,1,0
3379,184.73,16,7,8.8,0,0,0
3380,37.27,9,3,7.7,0,1,0
3381,7.8,10,0,1.1,0,0,0
3382,6.88,8,1,5.5,0,0,0
3383,144.29,12,4,3.4,0,0,0
3384,266.46,22,6,15.5,0,1,0
3385,25.11,9,3,1.0,1,0,0
3386,1.66,15,6,7.8,0,1,0
3387,3.14,19,1,4.3,0,1,0
3388,18.72,17,2,9.0,0,0,0
3389,26.76,16,0,2.8,0,1,0
3390,77.95,7,7,6.3,0,0,0
3391,50.0,20,10,9.8,1,1,1
3392,1.0,17,8,2.8,1,0,0
3393,24.78,18,4,2.0,0,1,0
3394,169.39,15,4,4.8,0,0,0
3395,80.25,9,1,16.8,0,0,0
3396,9.35,14,1,14.0,0,1,0
3397,21.24,16,5,8.7,0,0,0
3398,177.27,13,6,18.1,0,0,0
3399,85.61,14,3,4.4,1,1,0
3400,5.97,9,2,1.4,0,1,0
3401,17.23,11,5,0.4,0,0,0
3402,221.28,13,0,5.5,0,0,0
3403,19.41,19,2,2.8,0,0,0
3404,5.1,6,5,12.6,0,1,0
3405,241.77,14,4,0.3,0,0,0
3406,47.98,15,3,20.6,0,0,0
3407,240.58,9,0,1.3,0,1,0
3408,176.96,14,5,4.4,0,1,0
3409,2.22,15,2,9.2,0,1,0
3410,5.09,1,6,6.0,0,0,0
3411,1.0,10,5,25.5,0,1,0
3412,1.37,19,3,2.9,0,1,0
3413,73.77,12,4,14.7,0,0,0
3414,57.18,18,2,0.2,0,0,0
3415,103.35,19,3,4.2,0,1,0
3416,50.62,11,0,5.3,0,0,0
3417,1.0,14,3,9.4,0,0,0
3418,48.82,11,4,7.8,0,0,0
3419,179.0,15,3,2.2,0,1,0
3420,7.41,10,3,3.6,0,0,0
3421,15.06,12,3,4.6,0,1,0
3422,227.03,17,0,1.0,0,0,0
3423,75.0,15,4,34.1,0,1,0
3424,54.18,13,4,9.8,0,1,0
3425,409.76,20,3,16.1,0,1,0
3426,38.29,19,3,8.6,0,1,0
3427,39.35,14,3,3.7,0,0,0
3428,13.92,18,7,16.7,1,0,0
3429,14.36,14,1,10.0,0,0,0
3430,81.16,16,1,7.5,0,1,0
3431,71.11,17,3,13.6,0,0,0
3432,80.11,12,4,17.1,0,0,0
3433,106.2,11,1,1.9,0,1,0
3434,19.88,10,4,1.8,0,0,0
3435,17.14,20,4,0.5,0,0,0
3436,77.91,19,5,18.3,0,1,0
3437,16.8,12,4,11.3,0,0,0
3438,7.27,12,3,6.7,0,1,0
3439,41.17,18,5,0.6,0,1,0
3440,7.52,0,1,2.1,0,0,0
3441,14.99,22,4,4.0,0,1,0
3442,142.96,11,2,7.7,0,1,0
3443,39.36,10,4,0.7,0,1,0
3444,41.73,13,1,3.9,0,0,0
3445,128.59,11,3,14.6,0,0,0
3446,64.9,19,2,21.9,0,1,0
3447,10.54,6,3,11.6,0,1,0
3448,35.15,17,2,9.1,1,0,0
3449,124.92,14,2,1.7,0,0,0
3450,97.58,16,1,7.7,0,0,0
3451,196.6,17,3,5.7,0,1,0
3452,2.89,2,4,8.4,1,1,0
3453,86.16,0,4,16.0,0,1,0
3454,124.99,9,1,1.9,0,0,0
3455,44.76,7,2,1.9,0,1,0
3456,66.16,7,2,8.0,0,0,0
3457,12.69,0,3,15.6,0,0,0
3458,70.26,9,4,0.6,0,0,0
3459,25.1,8,1,8.0,0,0,0
3460,8.05,8,3,15.8,0,1,0
3461,59.99,11,2,2.3,0,0,0
3462,4.75,9,3,9.9,0,1,0
3463,59.81,21,5,8.2,0,0,0
3464,45.95,7,4,1.8,0,1,0
3465,9.23,23,1,12.2,0,0,0
3466,117.19,13,2,7.7,0,1,0
3467,30.06,18,3,14.4,0,1,0
3468,115.15,13,1,21.6,0,1,0
3469,8.99,14,3,0.4,0,1,0
3470,45.76,11,4,6.8,0,0,0
3471,77.15,16,1,11.5,0,1,0
3472,91.64,16,4,15.1,0,0,0
3473,40.09,13,7,9.8,0,0,0
3474,7.45,20,1,24.0,1,1,0
3475,32.22,13,4,6.3,0,0,0
3476,2.99,15,7,5.8,0,0,0
3477,99.74,20,2,2.8,0,0,0
3478,87.94,14,3,44.0,0,0,0
3479,151.15,14,2,1.9,0,1,0
3480,94.58,17,1,4.4,0,0,0
3481,34.99,15,1,3.8,0,0,0
3482,29.9,12,2,14.4,0,0,0
3483,39.59,17,2,3.0,0,1,0
3484,48.93,6,1,24.3,0,0,0
3485,27.3,16,6,6.2,0,1,0
3486,77.74,6,2,10.0,0,0,0
3487,110.86,12,2,1.1,0,0,0
3488,8.11,14,2,0.2,0,0,0
3489,65.2,14,4,2.4,0,0,0
3490,36.15,19,1,2.6,0,1,0
3491,103.84,10,3,11.9,0,0,0
3492,67.67,12,3,10.4,0,0,0
3493,383.21,5,9,11.6,1,1,1
3494,77.13,16,1,10.5,1,0,0
3495,12.19,15,7,3.0,0,1,0
3496,50.54,20,6,7.3,0,1,0
3497,5.45,7,4,22.8,0,0,0
3498,128.87,18,1,0.8,1,1,0
3499,46.62,9,4,1.0,0,0,0
3500,40.84,11,3,10.1,0,1,0
3501,98.91,14,2,30.2,0,0,0
3502,25.46,7,3,19.4,0,0,0
3503,14.09,7,4,2.2,0,0,0
3504,85.94,4,2,6.6,1,1,0
3505,4.41,11,4,0.5,0,0,0
3506,47.83,13,2,2.3,0,0,0
3507,4.41,18,2,19.1,1,0,0
3508,67.24,19,3,2.6,0,1,0
3509,29.87,14,2,0.4,0,0,0
3510,17.62,13,2,1.8,0,0,0
3511,74.98,12,3,0.2,1,0,0
3512,133.37,21,3,8.9,1,1,0
3513,32.68,6,3,11.7,0,0,0
3514,3.88,15,2,1.6,1,0,0
3515,28.48,19,4,13.9,0,1,0
3516,167.47,10,3,2.7,1,0,0
3517,1.0,8,5,7.7,0,1,0
3518,5.22,9,0,0.8,0,0,0
3519,68.65,17,3,4.3,0,0,0
3520,14.81,20,1,44.7,0,1,0
3521,44.03,17,6,6.5,0,1,0
3522,309.86,20,12,98.6,1,1,1
3523,29.86,15,1,3.9,0,0,0
3524,9.97,18,1,1.9,0,0,0
3525,109.04,19,3,3.7,0,0,0
3526,1.53,15,3,2.9,0,0,0
3527,104.19,8,2,1.0,0,1,0
3528,32.01,14,2,17.0,0,1,0
3529,112.27,15,4,3.2,0,0,0
3530,218.57,18,2,12.0,0,1,0
3531,136.16,8,1,4.9,0,0,0
3532,135.22,20,1,0.0,0,0,0
3533,158.96,22,6,6.0,0,0,0
3534,38.23,16,2,6.8,0,0,0
3535,15.44,9,1,10.2,0,0,0
3536,9.37,18,4,1.1,0,1,0
3537,141.17,15,2,6.7,0,0,0
3538,184.93,15,1,0.9,0,0,0
3539,121.11,15,4,4.0,0,1,0
3540,27.36,3,2,14.0,0,1,0
3541,100.75,5,2,2.0,0,0,0
3542,12.02,23,3,1.7,0,0,0
3543,4.43,16,2,2.8,0,0,0
3544,111.5,2,6,4.4,0,1,0
3545,9.57,12,4,0.5,0,1,0
3546,1.0,17,1,4.7,0,0,0
3547,26.82,7,3,1.0,0,1,0
3548,27.71,22,0,12.1,0,0,0
3549,72.46,17,7,12.6,0,1,0
3550,215.54,20,3,13.6,0,0,0
3551,137.39,13,4,7.2,0,0,0
3552,314.73,22,5,9.6,0,1,0
3553,22.56,8,5,6.6,0,1,0
3554,98.81,23,3,126.9,0,1,1
3555,46.43,10,3,3.4,0,0,0
3556,50.94,12,3,7.0,0,1,0
3557,70.74,18,2,2.6,0,0,0
3558,96.84,8,3,7.7,0,0,0
3559,16.46,9,2,8.3,0,1,0
3560,10.43,20,2,1.8,0,1,0
3561,55.15,8,2,0.3,0,1,0
3562,1.0,7,2,8.1,0,1,0
3563,21.31,14,5,18.5,0,0,0
3564,71.67,2,5,10.0,0,0,0
3565,7.52,7,2,5.5,0,1,0
3566,111.82,18,1,10.1,0,0,0
3567,253.67,12,3,3.7,0,0,0
3568,37.18,20,2,14.4,0,0,0
3569,108.25,11,2,28.3,0,1,0
3570,15.59,14,1,6.3,0,1,0
3571,20.34,12,5,45.9,0,0,0
3572,14.26,15,6,5.5,0,0,0
3573,1.3,6,4,12.3,0,0,0
3574,113.53,8,3,1.7,1,0,0
3575,1805.08,21,10,34.8,0,1,1
3576,53.41,9,3,2.8,0,0,0
3577,45.21,3,4,15.8,0,0,0
3578,1.0,9,1,0.2,0,1,0
3579,58.82,8,3,11.8,1,1,0
3580,4.88,8,8,0.7,0,0,0
3581,133.86,19,7,2.7,0,1,0
3582,41.75,12,2,23.7,0,0,0
3583,2.64,10,3,3.0,0,0,0
3584,17.69,12,7,1.4,0,0,0
3585,44.62,19,2,19.2,0,1,0
3586,80.49,17,3,21.3,0,0,0
3587,25.86,10,3,0.5,0,1,0
3588,1.96,12,3,8.1,0,0,0
3589,145.21,10,2,8.6,0,1,0
3590,26.95,8,3,0.6,0,0,0
3591,48.5,17,2,7.7,0,0,0
3592,76.23,3,6,1.5,0,1,0
3593,4.27,15,2,15.2,0,0,0
3594,56.32,0,14,104.9,1,1,1
3595,91.92,22,2,39.0,0,0,0
3596,7.4,14,0,3.4,0,0,0
3597,5.44,19,5,11.9,0,1,0
3598,19.67,14,6,2.2,0,1,0
3599,30.08,11,2,5.7,0,0,0
3600,46.75,11,4,2.4,0,0,0
3601,41.29,19,4,7.2,0,1,0
3602,38.46,16,2,2.4,0,0,0
3603,56.99,19,2,2.9,0,1,0
3604,133.21,10,2,7.6,0,0,0
3605,52.56,13,1,4.6,0,0,0
3606,39.37,18,3,1.8,0,0,0
3607,130.65,8,5,6.6,1,1,0
3608,67.53,13,5,3.1,1,0,0
3609,103.46,16,2,3.7,0,0,0
3610,5.6,9,4,4.6,0,1,0
3611,10.27,16,5,4.5,0,0,0
3612,3.61,8,1,14.2,0,0,0
3613,122.67,20,2,4.0,0,1,0
3614,21.59,17,3,12.3,0,0,0
3615,22.26,18,2,0.1,0,1,0
3616,7.44,12,5,12.2,0,1,0
3617,99.0,9,4,0.2,0,1,0
3618,31.24,7,4,9.8,0,0,0
3619,45.96,9,2,6.6,0,0,0
3620,1.0,6,1,17.3,0,1,0
3621,11.28,8,2,5.0,0,1,0
3622,404.77,3,7,18.2,0,1,1
3623,16.51,15,2,3.0,1,0,0
3624,78.63,14,4,4.3,0,0,0
3625,9.55,16,3,11.2,0,0,0
3626,206.73,19,3,6.6,0,1,0
3627,56.54,17,2,7.4,0,0,0
3628,27.55,10,7,3.2,0,0,0
3629,87.91,22,4,18.0,0,0,0
3630,51.98,8,9,16.2,0,0,0
3631,58.57,13,4,3.6,0,0,0
3632,133.84,10,2,12.9,0,0,0
3633,4.68,10,1,4.2,0,0,0
3634,27.46,11,3,5.0,0,1,0
3635,674.2,0,7,48.9,0,1,1
3636,87.42,19,1,16.2,0,1,0
3637,1.0,14,3,9.9,0,0,0
3638,65.59,15,3,0.7,0,1,0
3639,88.72,17,2,1.0,0,0,0
3640,80.72,14,2,7.3,0,1,0
3641,56.29,15,5,2.6,0,0,0
3642,170.29,10,4,10.7,0,0,0
3643,16.63,19,1,16.9,0,1,0
3644,17.24,19,3,16.0,0,1,0
3645,53.61,9,0,22.5,0,1,0
3646,114.45,18,4,8.4,1,1,0
3647,28.05,9,1,6.5,0,0,0
3648,1.88,10,3,11.6,0,1,0
3649,135.13,13,4,7.4,0,1,0
3650,30.23,22,6,12.9,0,1,0
3651,5.45,8,5,1.6,0,0,0
3652,32.99,4,3,3.0,0,0,0
3653,43.88,11,1,4.6,0,0,0
3654,5.84,22,2,2.1,0,0,0
3655,50.05,7,2,3.5,0,1,0
3656,30.21,17,4,3.8,0,1,0
3657,96.22,12,0,8.4,0,1,0
3658,14.09,18,5,9.7,0,1,0
3659,63.31,10,5,1.1,0,0,0
3660,146.09,9,2,6.9,0,1,0
3661,36.17,20,1,3.6,1,1,0
3662,44.37,11,3,16.6,0,1,0
3663,49.28,5,4,27.4,0,0,0
3664,8.56,7,2,19.5,0,0,0
3665,4.1,17,1,6.2,0,1,0
3666,21.49,11,1,6.5,0,0,0
3667,84.65,12,1,7.4,0,1,0
3668,122.66,18,1,22.9,0,0,0
3669,53.96,18,5,0.8,1,1,0
3670,14.32,9,1,22.7,0,1,0
3671,234.38,8,2,25.3,0,1,0
3672,6.56,16,2,9.3,0,0,0
3673,13.53,16,2,4.7,0,0,0
3674,14.93,18,2,4.3,0,0,0
3675,120.77,10,3,9.6,0,0,0
3676,6.12,9,1,10.6,0,1,0
3677,136.81,10,1,16.6,0,0,0
3678,21.59,18,2,4.9,0,1,0
3679,69.13,12,1,2.6,1,0,0
3680,1265.95,7,16,7.3,0,1,1
3681,173.34,18,1,1.7,0,1,0
3682,120.98,15,3,13.0,0,1,0
3683,20.52,12,4,6.8,0,1,0
3684,99.53,9,1,14.4,0,0,0
3685,175.43,21,6,17.6,0,0,0
3686,36.67,17,1,4.0,1,1,0
3687,1.27,13,1,5.6,0,1,0
3688,110.58,11,3,0.4,0,0,0
3689,136.82,9,0,3.7,0,1,0
3690,4.26,19,6,18.9,0,1,0
3691,43.3,6,3,5.7,0,1,0
3692,97.54,9,0,3.4,0,0,0
3693,163.63,18,4,2.8,0,1,0
3694,51.1,12,3,1.7,0,0,0
3695,72.41,15,2,2.4,0,1,0
3696,36.46,14,3,28.0,0,0,0
3697,32.31,0,5,3.8,0,0,0
3698,7.0,16,3,0.5,0,1,0
3699,47.27,16,2,1.5,0,1,0
3700,106.43,12,2,21.5,0,0,0
3701,8.34,9,4,7.3,0,0,0
3702,7.49,13,4,31.9,0,0,0
3703,1744.32,20,7,118.5,0,1,1
3704,162.69,19,1,5.0,0,0,0
3705,10.73,22,4,6.7,0,0,0
3706,132.01,18,5,0.3,0,0,0
3707,26.77,9,3,1.4,0,0,0
3708,112.45,20,3,12.0,0,0,0
3709,87.65,14,4,0.9,0,1,0
3710,25.2,10,2,3.7,0,0,0
3711,6.51,8,2,0.2,0,0,0
3712,6.18,15,1,8.2,0,1,0
3713,86.62,8,3,11.0,0,0,0
3714,57.8,6,4,16.1,0,1,0
3715,102.02,8,6,1.7,0,0,0
3716,142.07,12,2,15.1,0,0,0
3717,61.02,21,8,16.2,0,0,0
3718,83.57,19,4,4.1,0,0,0
3719,46.07,9,1,6.9,0,1,0
3720,87.06,17,1,8.2,1,0,0
3721,24.51,13,4,9.1,0,0,0
3722,9.05,19,4,1.1,0,0,0
3723,77.15,9,2,3.6,0,1,0
3724,298.64,11,3,1.5,1,1,0
3725,33.64,18,0,7.5,0,0,0
3726,33.05,16,2,4.2,0,0,0
3727,24.57,8,3,2.9,0,1,0
3728,17.4,15,2,14.4,0,1,0
3729,17.78,14,5,7.9,0,0,0
3730,124.57,9,2,3.1,0,0,0
3731,65.54,5,1,11.4,0,1,0
3732,76.99,11,5,8.4,0,0,0
3733,125.03,14,6,2.3,0,1,0
3734,205.52,12,1,10.0,0,1,0
3735,5.08,18,1,7.8,0,1,0
3736,73.96,8,0,8.0,0,0,0
3737,172.54,10,1,14.4,0,1,0
3738,1065.68,21,11,2.0,0,1,1
3739,2.82,17,1,1.3,0,0,0
3740,70.6,11,0,1.7,0,0,0
3741,46.16,19,3,7.8,1,1,0
3742,9.76,17,3,1.7,0,0,0
3743,172.4,11,3,2.3,0,0,0
3744,91.98,11,3,2.5,0,1,0
3745,575.93,1,8,20.4,1,1,1
3746,22.33,7,6,1.4,0,0,0
3747,115.82,14,2,12.9,0,0,0
3748,69.61,10,6,11.4,0,1,0
3749,105.71,18,4,10.8,0,0,0
3750,3.89,9,2,1.6,0,0,0
3751,56.86,10,4,2.7,0,0,0
3752,20.27,17,3,9.7,1,0,0
3753,56.5,12,2,3.8,0,1,0
3754,61.76,16,5,5.1,0,0,0
3755,1.5,23,1,3.7,0,0,0
3756,31.07,3,2,5.0,0,1,0
3757,39.35,21,4,7.1,0,0,0
3758,8.51,17,2,6.0,0,0,0
3759,131.26,11,3,5.9,0,0,0
3760,129.26,8,4,12.8,0,0,0
3761,32.77,11,2,0.3,0,0,0
3762,74.41,16,2,2.0,0,1,0
3763,34.63,7,3,2.1,0,0,0
3764,45.98,19,3,1.4,0,1,0
3765,50.84,15,5,0.9,0,1,0
3766,16.67,7,6,18.2,0,0,0
3767,7.99,16,8,2.2,0,0,0
3768,21.75,14,3,7.2,0,0,0
3769,79.14,15,2,9.4,0,1,0
3770,32.15,9,3,0.5,0,0,0
3771,6.17,16,4,0.6,0,0,0
3772,45.4,17,4,3.0,0,1,0
3773,14.34,13,1,1.1,0,0,0
3774,14.77,17,2,11.8,0,0,0
3775,120.37,17,4,1.7,0,0,0
3776,1.0,5,2,5.2,0,0,0
3777,5.02,18,6,2.1,0,0,0
3778,102.29,21,2,9.1,0,1,0
3779,38.71,15,4,7.7,0,0,0
3780,89.82,19,4,0.1,0,0,0
3781,157.03,4,10,91.1,0,1,1
3782,18.23,9,2,16.5,1,0,0
3783,14.75,20,2,6.5,0,0,0
3784,25.48,12,4,7.8,0,0,0
3785,131.71,11,3,23.4,0,1,0
3786,88.56,17,5,25.0,0,1,0
3787,1.0,17,2,0.7,0,0,0
3788,88.59,2,1,9.1,0,0,0
3789,236.49,15,1,8.7,0,1,0
3790,80.62,10,3,1.8,0,1,0
3791,152.47,9,4,2.2,0,1,0
3792,61.3,16,0,0.3,0,1,0
3793,3.46,17,3,1.0,0,0,0
3794,38.17,14,1,1.1,0,1,0
3795,88.11,19,0,31.8,0,1,0
3796,112.04,16,4,5.4,0,0,0
3797,80.39,8,2,3.2,0,0,0
3798,4.81,15,3,3.1,0,1,0
3799,28.12,22,1,2.4,0,0,0
3800,87.11,9,1,10.4,0,1,0
3801,35.84,17,1,21.2,0,0,0
3802,12.89,19,6,3.0,0,1,0
3803,15.27,13,5,1.0,0,0,0
3804,1.0,7,1,4.6,0,0,0
3805,4.3,6,1,1.6,0,1,0
3806,109.05,10,1,10.2,0,0,0
3807,84.27,10,2,14.6,0,1,0
3808,2.18,12,0,7.1,0,1,0
3809,13.03,7,2,7.9,0,1,0
3810,14.87,8,3,2.6,0,0,0
3811,46.01,14,2,22.8,1,0,0
3812,33.06,13,2,4.1,0,0,0
3813,24.18,18,6,1.5,1,1,0
3814,59.44,12,2,2.2,0,0,0
3815,44.54,10,4,8.9,0,1,0
3816,117.5,13,3,17.9,0,1,0
3817,33.01,15,1,18.8,0,0,0
3818,38.55,18,4,0.4,0,0,0
3819,12.75,7,4,5.8,0,1,0
3820,27.95,8,3,5.6,0,1,0
3821,69.68,12,0,0.6,0,0,0
3822,46.01,13,2,17.7,0,0,0
3823,43.93,15,5,2.1,0,0,0
3824,94.94,16,2,9.5,0,0,0
3825,45.0,7,2,10.3,0,1,0
3826,25.86,14,7,17.8,0,0,0
3827,55.97,20,9,5.5,0,1,0
3828,80.83,18,3,2.5,0,0,0
3829,83.29,18,3,16.3,0,0,0
3830,38.78,10,4,5.7,0,1,0
3831,99.32,23,4,13.3,0,1,0
3832,15.19,8,2,1.0,0,1,0
3833,80.33,13,2,3.9,0,0,0
3834,43.74,20,3,16.3,0,1,0
3835,330.33,5,12,61.9,1,1,1
3836,16.4,0,3,5.3,0,0,0
3837,125.59,10,1,0.1,0,1,0
3838,53.14,23,0,17.8,0,1,0
3839,157.41,13,3,2.1,0,1,0
3840,203.78,13,2,8.0,0,0,0
3841,63.54,9,1,11.8,0,0,0
3842,67.01,21,5,8.3,0,0,0
3843,1.42,20,2,6.1,0,0,0
3844,19.76,16,4,2.4,0,0,0
3845,6.65,8,4,9.1,0,1,0
3846,17.23,17,3,6.2,0,1,0
3847,47.96,8,4,20.8,1,0,0
3848,85.65,17,1,10.0,0,1,0
3849,23.61,11,5,6.9,0,0,0
3850,128.88,22,3,7.3,0,0,0
3851,41.85,14,4,4.1,0,1,0
3852,20.43,14,4,2.2,0,1,0
3853,1.0,10,3,16.8,0,1,0
3854,22.4,15,5,8.4,0,1,0
3855,114.66,11,4,5.4,0,0,0
3856,62.66,20,3,8.1,0,0,0
3857,90.19,16,1,14.8,0,0,0
3858,16.87,12,3,1.4,0,1,0
3859,46.59,21,2,2.9,0,1,0
3860,41.25,19,3,20.8,0,0,0
3861,46.07,12,2,0.2,0,0,0
3862,56.7,17,6,5.8,0,0,0
3863,103.54,12,4,3.5,0,1,0
3864,81.34,9,1,8.1,0,0,0
3865,1.62,12,4,0.8,0,0,0
3866,50.0,4,11,90.9,1,1,1
3867,58.86,12,3,2.1,0,1,0
3868,162.82,0,3,4.0,0,0,0
3869,1506.88,18,11,225.5,1,1,1
3870,156.41,20,1,26.2,0,1,0
3871,17.73,18,0,9.3,0,1,0
3872,61.12,17,3,22.6,0,0,0
3873,46.59,0,1,2.5,0,1,0
3874,111.26,13,3,47.3,0,0,0
3875,15.69,16,4,2.4,0,0,0
3876,1.0,22,2,1.8,0,0,0
3877,41.06,15,2,12.6,0,0,0
3878,67.47,15,4,18.9,0,0,0
3879,133.4,17,0,4.7,1,0,0
3880,155.83,13,4,0.4,0,1,0
3881,44.23,8,4,10.7,0,1,0
3882,24.09,6,1,3.2,0,0,0
3883,306.64,11,3,5.8,0,0,0
3884,20.61,5,6,14.7,0,1,0
3885,102.54,17,7,1.0,1,0,0
3886,83.45,4,2,23.0,0,0,0
3887,388.52,12,2,2.3,0,1,0
3888,138.97,20,0,15.2,0,0,0
3889,89.39,14,5,10.4,0,0,0
3890,215.06,5,4,4.9,0,1,0
3891,129.59,15,5,5.2,0,0,0
3892,47.55,5,1,21.9,0,0,0
3893,32.39,13,6,1.7,1,1,0
3894,87.81,2,1,3.2,0,0,0
3895,94.86,13,3,14.8,0,1,0
3896,114.63,16,4,0.8,0,0,0
3897,317.43,17,1,8.0,0,1,0
3898,18.74,15,3,0.7,1,0,0
3899,57.5,13,4,1.9,0,1,0
3900,73.58,17,4,8.1,0,1,0
3901,18.48,7,1,16.9,1,0,0
3902,40.15,8,6,20.5,0,0,0
3903,95.26,18,3,4.0,0,1,0
3904,10.36,12,3,12.2,0,0,0
3905,288.35,8,1,2.7,0,0,0
3906,155.22,17,3,2.9,0,1,0
3907,23.4,7,3,11.6,0,0,0
3908,22.23,0,5,1.0,0,0,0
3909,8.56,14,6,6.3,0,1,0
3910,16.35,7,8,1.2,0,0,0
3911,76.77,12,3,6.4,0,0,0
3912,155.52,12,4,3.2,0,1,0
3913,7.61,14,4,4.1,0,1,0
3914,62.23,15,5,5.7,0,1,0
3915,36.75,11,6,6.6,0,0,0
3916,31.05,17,4,1.0,0,0,0
3917,99.91,10,1,5.6,0,1,0
3918,127.14,7,3,27.1,0,1,0
3919,84.24,13,5,11.0,0,0,0
3920,139.15,13,1,3.2,0,1,0
3921,20.42,13,8,7.7,0,1,0
3922,12.76,14,3,12.1,0,0,0
3923,116.97,8,2,0.5,0,0,0
3924,22.87,15,7,21.0,0,1,0
3925,127.79,10,5,15.8,0,1,0
3926,1.94,10,2,3.7,0,0,0
3927,71.11,9,3,2.4,0,1,0
3928,23.75,7,5,6.2,0,1,0
3929,380.29,22,9,17.0,0,1,1
3930,2.07,11,5,32.7,0,1,0
3931,19.88,20,1,8.5,0,1,0
3932,47.22,16,4,8.0,0,1,0
3933,37.56,11,3,3.1,0,1,0
3934,19.48,15,2,0.6,0,1,0
3935,2.24,16,3,2.1,1,0,0
3936,163.54,9,3,6.5,0,1,0
3937,11.2,17,1,1.8,0,0,0
3938,60.31,16,4,2.7,1,1,0
3939,15.59,11,2,5.5,0,1,0
3940,33.13,15,4,5.0,0,0,0
3941,90.24,15,3,5.0,0,0,0
3942,52.54,9,7,11.6,0,1,0
3943,23.08,12,3,0.2,0,1,0
3944,179.44,14,4,16.2,0,0,0
3945,53.59,14,2,2.8,0,0,0
3946,6.47,20,4,39.2,1,0,0
3947,20.13,8,1,27.7,0,0,0
3948,20.03,15,6,14.3,0,0,0
3949,102.64,19,5,15.1,0,0,0
3950,9.37,11,4,0.9,0,1,0
3951,13.63,17,5,9.2,0,0,0
3952,70.1,18,2,1.6,0,1,0
3953,8.48,7,4,5.4,0,1,0
3954,123.05,14,1,0.4,0,1,0
3955,46.53,19,5,11.8,0,0,0
3956,49.86,17,4,8.0,0,0,0
3957,7.49,1,2,5.9,1,1,0
3958,52.43,15,5,4.8,0,1,0
3959,12.93,10,3,14.3,0,0,0
3960,114.18,19,4,2.0,0,1,0
3961,18.4,7,2,5.0,0,0,0
3962,124.07,17,2,8.7,0,0,0
3963,30.65,20,3,0.2,0,0,0
3964,168.1,21,4,5.7,0,1,0
3965,30.99,14,4,6.3,0,0,0
3966,83.3,9,5,7.9,0,1,0
3967,142.6,1,2,1.9,0,0,0
3968,25.8,15,4,0.4,1,1,0
3969,30.3,22,0,16.2,0,0,0
3970,19.27,17,3,0.1,0,0,0
3971,45.5,12,4,12.4,0,0,0
3972,16.12,6,3,1.1,0,1,0
3973,8.42,13,5,0.2,0,0,0
3974,14.49,17,2,13.3,0,1,0
3975,24.48,12,3,8.8,0,0,0
3976,30.56,11,1,4.9,0,1,0
3977,123.95,18,3,7.1,0,0,0
3978,30.54,6,3,18.0,0,0,0
3979,116.23,12,3,3.8,0,0,0
3980,82.8,10,4,0.7,0,1,0
3981,30.42,18,2,3.8,0,1,0
3982,160.67,8,7,13.6,0,0,0
3983,89.57,6,0,0.4,0,1,0
3984,3.9,18,0,2.6,0,1,0
3985,23.81,9,3,16.2,0,0,0
3986,558.66,0,6,63.8,1,1,1
3987,36.35,14,4,8.4,0,1,0
3988,6.93,15,1,1.2,0,1,0
3989,50.3,15,6,15.3,0,0,0
3990,113.53,16,1,5.9,0,0,0
3991,54.59,6,2,3.1,0,0,0
3992,40.25,17,2,23.6,0,1,0
3993,69.41,15,3,4.1,0,1,0
3994,30.59,17,4,7.9,0,0,0
3995,19.0,14,0,2.2,0,0,0
3996,42.28,16,5,5.5,0,0,0
3997,55.95,18,4,3.6,0,0,0
3998,29.81,9,0,6.0,0,0,0
3999,1.03,19,4,20.4,0,0,0
4000,154.75,10,4,0.5,0,0,0
4001,23.71,13,4,3.4,0,0,0
4002,26.41,18,1,4.7,0,0,0
4003,77.27,21,5,15.6,0,0,0
4004,8.49,17,7,6.2,1,1,0
4005,23.22,3,1,2.3,0,1,0
4006,121.92,5,2,8.5,0,1,0
4007,59.59,13,3,14.5,0,1,0
4008,57.86,17,0,7.0,0,1,0
4009,41.41,17,2,3.0,0,0,0
4010,6.44,11,1,5.0,0,0,0
4011,45.41,13,8,1.9,1,0,0
4012,40.27,19,2,0.1,0,0,0
4013,68.01,15,1,5.4,0,1,0
4014,43.35,17,4,21.0,0,1,0
4015,38.1,8,2,2.0,0,1,0
4016,11.44,10,3,4.0,0,1,0
4017,2.69,17,2,19.8,0,0,0
4018,3951.56,23,9,80.1,0,1,1
4019,16.0,13,4,2.5,0,1,0
4020,145.39,21,7,3.2,0,1,0
4021,18.91,1,2,0.5,0,1,0
4022,137.79,17,1,9.0,0,1,0
4023,47.44,16,1,11.7,0,1,0
4024,35.01,10,5,16.4,0,1,0
4025,48.4,19,3,15.4,0,0,0
4026,15.15,17,2,5.0,0,1,0
4027,10.39,11,4,2.7,0,1,0
